cfips,state,year,PS,TS,T2M,QV2M,RH2M,WS2M,WS10M,GWETTOP,T2M_MAX,T2M_MIN,GWETPROF,GWETROOT,PRECTOTCORR,ALLSKY_SRF_ALB,PRECTOTCORR_SUM,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT
1004,ANAMBRA,2022,87.776855,21.273859,21.698357,13.995924,71.19381,1.4939625,2.9053826,0.90381306,29.856941,11.460864,0.7645937,0.6355115,5.9958673,0.21863215,1702.0934,17.335606,85.59652,107.701485
1004,ANAMBRA,2023,88.21884,21.36974,21.76922,14.062443,71.628815,1.5279588,2.8891673,0.89742935,30.040068,11.519974,0.7662127,0.64921385,6.068798,0.22274008,1748.0804,17.360136,85.831474,108.263756
1004,ANAMBRA,2024,88.705215,21.494545,21.869255,14.144428,72.07009,1.5787332,2.8957188,0.8865678,30.173765,11.583389,0.76602566,0.6613362,6.120856,0.22586937,1784.3857,17.419456,86.18184,108.802666
1004,ANAMBRA,2025,89.189865,21.619196,21.969046,14.225824,72.50921,1.6305853,2.9032223,0.8757023,30.303968,11.646371,0.76574576,0.6735822,6.1739955,0.22899586,1821.5712,17.479319,86.52982,109.33542
1004,ANAMBRA,2026,89.68371,21.750736,22.078348,14.320937,72.96987,1.6782286,2.9046555,0.8650011,30.436079,11.716757,0.7661126,0.6849288,6.195937,0.23176844,1841.612,17.53541,86.893974,109.88132
1004,ANAMBRA,2027,90.21266,21.873726,22.184374,14.454296,73.604225,1.7210081,2.8941875,0.85781467,30.494946,11.792346,0.77104485,0.6995653,6.3075213,0.23447713,1887.9299,17.55674,87.145424,110.362
1004,ANAMBRA,2028,90.776535,21.992678,22.292725,14.6222725,74.36779,1.7600081,2.8742518,0.854159,30.506979,11.859612,0.7798837,0.7173403,6.5279536,0.23684318,1965.0576,17.556522,87.35578,110.78916
1004,ANAMBRA,2029,91.26931,22.116638,22.404367,14.727365,74.79962,1.810771,2.8784163,0.84844005,30.645432,11.869253,0.78245014,0.7318807,6.7501035,0.23866563,2045.0071,17.62462,87.8428,111.26713
1004,ANAMBRA,2030,91.76171,22.238653,22.514763,14.830387,75.224815,1.8612548,2.882337,0.8428932,30.782871,11.879145,0.7851479,0.7463062,6.968202,0.24071933,2123.8418,17.694567,88.32147,111.75071
1004,ANAMBRA,2031,92.25447,22.36157,22.625854,14.93309,75.64849,1.9130172,2.887317,0.83710885,30.918356,11.89011,0.7877224,0.7607684,7.181013,0.24276973,2201.0918,17.765688,88.801865,112.23421
1004,ANAMBRA,2032,92.75123,22.485369,22.738089,15.037319,76.075096,1.965384,2.8920038,0.8315002,31.056025,11.8993,0.79041624,0.77561396,7.4016085,0.24480757,2280.5232,17.837515,89.29062,112.720146
1004,ANAMBRA,2033,93.23652,22.606205,22.847506,15.138762,76.49227,2.0169547,2.8963912,0.82600564,31.191402,11.908973,0.7930668,0.7902957,7.6137924,0.24683696,2357.1313,17.906973,89.76642,113.1979
1004,ANAMBRA,2034,93.72835,22.7282,22.957773,15.241998,76.91805,2.0687454,2.899964,0.82058096,31.32887,11.919835,0.7957692,0.80523044,7.830999,0.24894229,2435.4944,17.977903,90.2444,113.680084
1004,ANAMBRA,2035,94.22081,22.850334,23.06805,15.344843,77.34252,2.1214404,2.9039967,0.8151592,31.46689,11.9299755,0.79844123,0.8203962,8.051087,0.25107402,2515.0234,18.049887,90.725555,114.162384
1004,ANAMBRA,2036,94.71144,22.97123,23.176798,15.446333,77.766815,2.1741345,2.9075148,0.80978453,31.606316,11.941207,0.801128,0.83578724,8.267705,0.25332034,2593.7454,18.120493,91.19981,114.64762
1004,ANAMBRA,2037,94.85443,23.006939,23.214268,15.474665,77.83649,2.1943192,2.91646,0.8108272,31.662277,11.891339,0.8020624,0.8429469,8.482056,0.25256267,2668.6892,18.154322,91.45186,114.73864
1004,ANAMBRA,2038,94.888985,23.014631,23.22732,15.4789915,77.80071,2.2034647,2.9255862,0.8139207,31.694628,11.825087,0.802521,0.8477033,8.691141,0.25105515,2741.8462,18.173847,91.62001,114.71303
1004,ANAMBRA,2039,94.927536,23.024876,23.243986,15.486984,77.76626,2.2128463,2.935021,0.8170569,31.726402,11.756849,0.80311126,0.85231096,8.90368,0.24936081,2814.2544,18.19546,91.807045,114.68665
1004,ANAMBRA,2040,94.96271,23.0331,23.257605,15.490778,77.72666,2.2230635,2.9454231,0.82008034,31.758625,11.689049,0.8034704,0.8571243,9.116191,0.24784316,2888.581,18.217016,91.98324,114.660255
1004,ANAMBRA,2041,95.000046,23.042887,23.273241,15.496821,77.689224,2.2332067,2.9557521,0.82307726,31.7899,11.621101,0.8038904,0.86180294,9.327826,0.24621789,2961.7014,18.239136,92.1666,114.63337
1004,ANAMBRA,2042,95.033966,23.050344,23.286058,15.501041,77.653656,2.2421758,2.9646196,0.82620883,31.822525,11.5554285,0.80436414,0.86658484,9.534467,0.24476369,3033.9072,18.25813,92.33318,114.608894
1004,ANAMBRA,2043,95.20308,23.122086,23.360739,15.584248,77.77485,2.2340071,2.9554114,0.83075297,31.849957,11.599401,0.8069506,0.8730035,9.698429,0.24352147,3092.2515,18.238146,92.38517,114.54579
1004,ANAMBRA,2044,95.16369,23.104767,23.344046,15.557856,77.7259,2.237569,2.9596121,0.83210546,31.871672,11.52965,0.8052789,0.8764118,9.87352,0.24055697,3142.4253,18.216536,92.35827,114.57576
1004,ANAMBRA,2045,95.23901,23.14269,23.378439,15.5967865,77.80489,2.2248156,2.9464815,0.83590347,31.903877,11.552019,0.8051457,0.88322705,10.07823,0.23733777,3201.1123,18.143637,92.17649,114.57163
1004,ANAMBRA,2046,95.31817,23.181948,23.41493,15.638826,77.88757,2.2128174,2.933414,0.8393236,31.933447,11.576054,0.8055774,0.88920766,10.248671,0.23464185,3249.1318,18.078909,92.03038,114.56672
1004,ANAMBRA,2047,95.40352,23.224646,23.45443,15.684702,77.97908,2.199485,2.9192126,0.8429067,31.96299,11.605906,0.80590826,0.89554614,10.428006,0.23176274,3299.1904,18.008326,91.86309,114.560616
1004,ANAMBRA,2048,95.48181,23.264585,23.491432,15.7297535,78.077866,2.1843872,2.902946,0.84592634,31.986053,11.641707,0.8063793,0.9007892,10.560399,0.22911493,3334.2559,17.938242,91.689156,114.5617
1004,ANAMBRA,2049,95.56916,23.316174,23.53858,15.793985,78.250114,2.159298,2.8760417,0.846411,31.978518,11.728476,0.80717856,0.9022651,10.528841,0.22642624,3309.0022,17.8476,91.41835,114.58713
1004,ANAMBRA,2050,95.60112,23.34784,23.569706,15.840655,78.4051,2.1426919,2.855598,0.84035367,31.920996,11.808554,0.8091922,0.89357334,10.154207,0.22605415,3170.4172,17.814919,91.3357,114.657
1004,ANAMBRA,2051,95.63074,23.378698,23.6006,15.886743,78.55816,2.1268866,2.8359468,0.8339869,31.86033,11.886901,0.81125885,0.8843502,9.76386,0.22575295,3026.6,17.786957,91.27023,114.72818
1004,ANAMBRA,2052,95.658676,23.409605,23.631117,15.930357,78.70332,2.1134088,2.8187509,0.8272115,31.798317,11.962716,0.81320506,0.874973,9.3670225,0.22554661,2881.0989,17.763317,91.21924,114.7992
1004,ANAMBRA,2053,95.683174,23.437992,23.659681,15.973325,78.8493,2.0988665,2.8002462,0.82065845,31.736893,12.037213,0.8153175,0.8655338,8.965591,0.22541936,2734.3018,17.740057,91.16992,114.87159
1004,ANAMBRA,2054,95.69586,23.46298,23.68494,16.01019,78.97886,2.0873868,2.7846272,0.81319493,31.672453,12.107048,0.817459,0.85489804,8.521314,0.22560689,2573.719,17.726309,91.15709,114.95154
1004,ANAMBRA,2055,95.70952,23.488745,23.711508,16.047829,79.108765,2.0769553,2.7702832,0.80538666,31.603579,12.175986,0.8195746,0.84385324,8.065404,0.22581404,2408.9863,17.717417,91.16112,115.03109
1004,ANAMBRA,2056,95.72145,23.51321,23.73626,16.084347,79.23905,2.0654783,2.754663,0.7979288,31.538015,12.246261,0.8217244,0.8332625,7.6160846,0.22605686,2246.9028,17.704329,91.14822,115.11149
1004,ANAMBRA,2057,95.737045,23.540176,23.762793,16.121836,79.37066,2.0542083,2.7395134,0.79048026,31.472784,12.319858,0.82366586,0.8230296,7.1747975,0.22618267,2087.2964,17.688087,91.1222,115.1908
1004,ANAMBRA,2058,95.77957,23.57963,23.800043,16.17635,79.54327,2.033327,2.714855,0.78529024,31.42072,12.417185,0.82550716,0.81577224,6.821181,0.22524157,1953.137,17.634241,90.96813,115.262695
1004,ANAMBRA,2059,95.80606,23.608305,23.820143,16.201307,79.65779,2.021702,2.701087,0.780303,31.384333,12.503024,0.8254734,0.81144285,6.545505,0.22495173,1857.3269,17.58278,90.771706,115.32401
1004,ANAMBRA,2060,95.81517,23.625929,23.824987,16.199444,79.71368,2.0199368,2.6985822,0.7752331,31.359642,12.570936,0.82399213,0.8090348,6.3262672,0.22532642,1790.6189,17.54296,90.58065,115.376884
1004,ANAMBRA,2061,95.82388,23.642916,23.829586,16.197678,79.7714,2.0176806,2.6957426,0.7702001,31.333181,12.639149,0.82246554,0.8065613,6.1045237,0.22566123,1723.7244,17.504166,90.389854,115.42909
1004,ANAMBRA,2062,95.76431,23.677046,23.8452,16.120258,79.43766,2.031736,2.7215412,0.7608681,31.474545,12.656081,0.81211585,0.79879665,5.821217,0.22555894,1639.6577,17.549253,90.53887,115.59028
1004,ANAMBRA,2063,95.63107,23.725534,23.871853,15.959037,78.631966,2.0639813,2.7814791,0.7470031,31.801704,12.578662,0.7908962,0.7840695,5.589383,0.22429441,1556.1317,17.653563,91.01011,115.81543
1004,ANAMBRA,2064,95.44469,23.781153,23.904085,15.733494,77.43037,2.1108336,2.8708375,0.728794,32.259995,12.396795,0.75994706,0.76191604,5.5138493,0.22164921,1482.4497,17.74336,91.58707,116.01792
1004,ANAMBRA,2065,95.33702,23.822268,23.929453,15.594503,76.68102,2.1417518,2.9280033,0.71730155,32.551437,12.282798,0.7410209,0.7486551,5.4634504,0.21977931,1436.2039,17.797144,91.95813,116.15362
1004,ANAMBRA,2066,95.35651,23.840303,23.943907,15.59297,76.65089,2.1473737,2.9335012,0.7162285,32.578133,12.277581,0.7404937,0.7491105,5.452343,0.21927397,1433.5854,17.795065,92.00241,116.189415
1004,ANAMBRA,2067,95.385895,23.855461,23.957592,15.5923,76.63084,2.1519504,2.938172,0.71549356,32.59375,12.275854,0.74060947,0.7492103,5.433598,0.21919313,1429.7754,17.798754,92.03254,116.23934
1004,ANAMBRA,2068,95.4132,23.868973,23.969746,15.591526,76.61385,2.1553037,2.9413385,0.71498364,32.610672,12.274417,0.74085873,0.74943805,5.4153256,0.21914668,1426.3574,17.800356,92.05571,116.289635
1004,ANAMBRA,2069,95.440994,23.88276,23.98223,15.590771,76.59629,2.1589968,2.9449325,0.714417,32.626717,12.272828,0.74107534,0.74961585,5.3967156,0.21908683,1422.8396,17.802639,92.08081,116.33971
1004,ANAMBRA,2070,95.46883,23.89657,23.99481,15.589991,76.5783,2.1629045,2.948825,0.7138224,32.64195,12.271,0.7412658,0.7497681,5.3780303,0.21900728,1419.3035,17.805403,92.107544,116.38926
1004,ANAMBRA,2071,95.49644,23.90798,24.005838,15.590645,76.5716,2.1652343,2.951054,0.71346074,32.65229,12.270231,0.7416103,0.7499668,5.3595424,0.21892121,1416.3455,17.80664,92.12455,116.43573
1004,ANAMBRA,2072,95.52129,23.920162,24.017353,15.588024,76.547844,2.1701376,2.9562411,0.7128604,32.667152,12.26603,0.74170345,0.7500199,5.341629,0.21881987,1413.0428,17.81169,92.16265,116.486244
1004,ANAMBRA,2073,95.54134,23.930815,24.02758,15.581947,76.51086,2.1764264,2.9630077,0.71226233,32.68518,12.258352,0.7417147,0.7499867,5.3233614,0.21872132,1409.7185,17.81922,92.214935,116.54106
1004,ANAMBRA,2074,95.56,23.940895,24.036964,15.574355,76.468506,2.182771,2.9696622,0.7117893,32.70868,12.250331,0.7417748,0.7500425,5.3067784,0.21875486,1406.4524,17.826843,92.26954,116.60105
1004,ANAMBRA,2075,95.579285,23.951078,24.04654,15.567151,76.42757,2.1891391,2.976414,0.71128845,32.730904,12.242505,0.7418283,0.7500757,5.290188,0.21877958,1403.1814,17.834673,92.32392,116.6602
1004,ANAMBRA,2076,95.5983,23.960993,24.056028,15.560156,76.387886,2.1955009,2.9831908,0.71078205,32.751728,12.23454,0.7418645,0.75009763,5.273601,0.21876882,1400.0032,17.842512,92.37844,116.71787
1004,ANAMBRA,2077,95.61594,23.968702,24.063898,15.554085,76.35676,2.2003145,2.988245,0.7105106,32.769234,12.227157,0.7420541,0.7501812,5.256596,0.21872768,1397.3389,17.848322,92.42351,116.77273
1004,ANAMBRA,2078,95.63315,23.976477,24.071644,15.547239,76.3222,2.2052839,2.9933722,0.71026087,32.789543,12.219586,0.7422562,0.7503035,5.239951,0.21874718,1394.5913,17.854261,92.46991,116.83033
1004,ANAMBRA,2079,95.65024,23.984812,24.079723,15.540205,76.2857,2.210567,2.9988317,0.70996046,32.810837,12.211773,0.74240834,0.75042677,5.2234907,0.21875204,1391.7781,17.8603,92.51838,116.887794
1004,ANAMBRA,2080,95.66738,23.993246,24.088057,15.533163,76.248634,2.2162852,3.00489,0.7095861,32.83055,12.20349,0.74250156,0.7504761,5.206866,0.21871316,1388.9392,17.867186,92.57005,116.94416
1004,ANAMBRA,2081,95.68325,24.000696,24.095507,15.525627,76.21145,2.2215414,3.010344,0.7093268,32.851517,12.195067,0.7426717,0.7505881,5.1902943,0.21871324,1386.2461,17.873423,92.61968,117.00193
1004,ANAMBRA,2082,95.69998,24.008085,24.10304,15.51878,76.17744,2.226556,3.0155606,0.70908386,32.870598,12.187158,0.74285847,0.7506893,5.1734467,0.2186993,1383.5751,17.879526,92.666794,117.058556
1004,ANAMBRA,2083,95.71588,24.015257,24.110216,15.511401,76.14167,2.231493,3.0206034,0.7088884,32.89169,12.17907,0.7430725,0.75082934,5.1570263,0.21871813,1380.9479,17.88532,92.71407,117.116585
1004,ANAMBRA,2084,95.73181,24.022207,24.117304,15.504313,76.10749,2.2362854,3.0255423,0.708702,32.911697,12.17107,0.74328476,0.75096077,5.1405883,0.2187243,1378.3916,17.891,92.76051,117.173645
1004,ANAMBRA,2085,95.74946,24.029661,24.124945,15.498036,76.07604,2.241037,3.0304759,0.7084675,32.92987,12.163782,0.74350536,0.75106657,5.1237316,0.2187201,1375.7253,17.89685,92.80508,117.22985
1004,ANAMBRA,2086,95.94032,24.028284,24.126669,15.668512,76.97379,2.19673,2.9576008,0.71940106,32.625607,12.37118,0.7627655,0.76794314,5.128171,0.21934769,1408.3059,17.74085,92.06067,117.163994
1004,ANAMBRA,2087,96.14223,24.023436,24.126005,15.8526325,77.94793,2.1473162,2.8774924,0.7315304,32.293457,12.5943985,0.7839383,0.7863165,5.1328287,0.21999091,1443.8943,17.571411,91.24857,117.08641
1004,ANAMBRA,2088,96.2935,24.025076,24.129528,15.977946,78.568596,2.107733,2.8206832,0.73962766,32.08264,12.731996,0.7958153,0.797778,5.2592936,0.21935886,1484.0676,17.384134,90.50073,116.99321
1004,ANAMBRA,2089,96.44618,24.028482,24.134287,16.103064,79.17997,2.0683486,2.764641,0.7475927,31.874393,12.867416,0.8073079,0.809138,5.4028172,0.21855631,1526.1892,17.18813,89.73138,116.8926
1004,ANAMBRA,2090,96.57308,24.030512,24.137716,16.204866,79.681175,2.0353796,2.717752,0.75443065,31.707445,12.977802,0.81701684,0.81870437,5.5203247,0.21794558,1561.0424,17.02486,89.09538,116.81975
1004,ANAMBRA,2091,96.63931,24.053652,24.158186,16.232374,79.76283,2.0203204,2.702,0.7581235,31.727602,13.019523,0.8177134,0.823996,5.648102,0.216429,1600.426,16.952816,88.85425,116.850685
1004,ANAMBRA,2092,96.69946,24.078684,24.180265,16.2529,79.80539,2.007269,2.689539,0.76145166,31.763857,13.054304,0.8175408,0.8288474,5.7748737,0.21481898,1639.7898,16.890364,88.65401,116.890366
1004,ANAMBRA,2093,96.75514,24.101847,24.200449,16.27074,79.84074,1.9955057,2.678073,0.7646,31.801172,13.0856285,0.8174803,0.83342564,5.8926063,0.21340233,1675.9431,16.831114,88.46842,116.93264
1004,ANAMBRA,2094,96.81227,24.12532,24.221235,16.28942,79.878654,1.983465,2.666519,0.7677457,31.83642,13.11757,0.8173682,0.8379886,6.010341,0.21193871,1712.5305,16.772673,88.28236,116.9736
1004,ANAMBRA,2095,96.86886,24.14885,24.241451,16.308043,79.91706,1.9711567,2.6542535,0.7710063,31.874697,13.15014,0.8173871,0.84273076,6.130394,0.21055777,1749.0931,16.710762,88.087715,117.01564
1004,ANAMBRA,2096,96.93417,24.176832,24.265657,16.331238,79.96547,1.9574199,2.6409223,0.7745514,31.913107,13.189131,0.8172151,0.8480836,6.269685,0.20889351,1791.4915,16.641872,87.86599,117.05421
1004,ANAMBRA,2097,96.99483,24.202402,24.288046,16.351522,80.00643,1.9453909,2.6293535,0.7777433,31.948807,13.223345,0.8170594,0.8529049,6.3939395,0.20740001,1829.5227,16.580664,87.670746,117.09414
1004,ANAMBRA,2098,97.05198,24.226458,24.309057,16.369503,80.041435,1.9351091,2.6193993,0.7805355,31.982311,13.253602,0.81698346,0.85722244,6.5035267,0.20610914,1862.8572,16.52546,87.49691,117.135185
1004,ANAMBRA,2099,97.09585,24.244135,24.324726,16.380241,80.05865,1.92785,2.6122398,0.7827337,32.013416,13.273054,0.81706554,0.8604683,6.5811973,0.20519952,1886.9106,16.483988,87.37428,117.18035
1004,ANAMBRA,2100,97.145645,24.264975,24.343008,16.393866,80.08196,1.9200366,2.6046379,0.7850449,32.044918,13.296572,0.8170554,0.86408997,6.6704283,0.20415774,1914.0576,16.43791,87.2349,117.22363
1004,ANAMBRA,2101,97.194565,24.285603,24.36115,16.407053,80.10359,1.9123328,2.5971766,0.78734285,32.076515,13.319513,0.8170314,0.8676881,6.7587214,0.20310737,1941.1077,16.39234,87.09771,117.26707
1004,ANAMBRA,2102,97.23998,24.303917,24.377193,16.418612,80.123344,1.9047481,2.5895607,0.789624,32.108437,13.34029,0.81714857,0.8711022,6.839777,0.20221499,1965.8368,16.348719,86.967705,117.31224
1004,ANAMBRA,2103,97.28865,24.324194,24.395014,16.432068,80.14699,1.8966366,2.5815868,0.7919954,32.14011,13.363552,0.8171576,0.874765,6.928394,0.2011721,1993.05,16.302385,86.82776,117.35517
1004,ANAMBRA,2104,97.32884,24.340431,24.409515,16.440178,80.1563,1.891411,2.5764735,0.7937596,32.16868,13.3785715,0.8172689,0.87748665,6.991103,0.20043766,2012.5227,16.267971,86.730095,117.40154
1004,ANAMBRA,2105,97.37596,24.359694,24.42649,16.452635,80.17817,1.8839366,2.5690656,0.79598945,32.199165,13.400114,0.81733096,0.8809254,7.0728984,0.199511,2037.5339,16.224485,86.59949,117.44512
1004,ANAMBRA,2106,97.415985,24.375345,24.440592,16.461086,80.19038,1.8783108,2.5634668,0.7977836,32.22678,13.415274,0.81748194,0.883645,7.1339965,0.19880234,2056.643,16.190222,86.50093,117.4907
1004,ANAMBRA,2107,97.464554,24.39543,24.458097,16.474363,80.21444,1.8707473,2.5558715,0.8000151,32.257385,13.437861,0.81756926,0.88717675,7.217618,0.19788031,2081.9175,16.145317,86.36549,117.53365
1004,ANAMBRA,2108,97.50777,24.412167,24.473494,16.484274,80.22996,1.8644112,2.5498805,0.80196345,32.28422,13.455114,0.8176047,0.89005953,7.285288,0.1970619,2103.4126,16.109875,86.259285,117.578575
1004,ANAMBRA,2109,97.530205,24.419077,24.48071,16.482016,80.214836,1.8647159,2.5502753,0.8024137,32.303078,13.452945,0.8179076,0.89069366,7.289877,0.19696349,2105.9697,16.102198,86.25315,117.6295
1004,ANAMBRA,2110,97.55451,24.426458,24.488422,16.481,80.20439,1.8642694,2.5498972,0.80295265,32.3211,13.452334,0.8182339,0.8914142,7.296519,0.19683565,2109.278,16.09308,86.239395,117.67928
1004,ANAMBRA,2111,97.5787,24.43429,24.49634,16.47947,80.19076,1.864645,2.5503712,0.80337286,32.339783,13.451079,0.8185278,0.89210796,7.3030457,0.19673191,2112.1616,16.08462,86.23023,117.729805
1004,ANAMBRA,2112,97.602325,24.44187,24.50424,16.477486,80.17568,1.8654075,2.551342,0.80369884,32.357117,13.448869,0.81879574,0.8926417,7.3058434,0.19663502,2114.1252,16.0783,86.22741,117.780205
1004,ANAMBRA,2113,97.62052,24.446909,24.509695,16.472618,80.15388,1.8672004,2.5530283,0.80381846,32.375114,13.442742,0.8192036,0.89282525,7.2973304,0.19672306,2112.437,16.075605,86.24035,117.832886
1004,ANAMBRA,2114,97.645355,24.454954,24.517874,16.471603,80.14184,1.8669552,2.5529068,0.80437326,32.394234,13.442456,0.81947994,0.89363647,7.307037,0.19656284,2116.517,16.065607,86.22506,117.883156
1004,ANAMBRA,2115,97.662125,24.45964,24.523428,16.465284,80.11431,1.87042,2.556643,0.80410343,32.408577,13.433282,0.81977654,0.89335704,7.288374,0.1966798,2112.0942,16.069563,86.25968,117.93557
1004,ANAMBRA,2116,97.68369,24.466604,24.530659,16.461557,80.09344,1.8725291,2.5589137,0.8041509,32.425518,13.428519,0.8200742,0.89359134,7.28338,0.19669734,2111.3672,16.0667,86.270485,117.98752
1004,ANAMBRA,2117,97.69669,24.469398,24.534042,16.453064,80.061485,1.876629,2.5627382,0.8037952,32.442154,13.416945,0.8205995,0.89312375,7.2571874,0.19704399,2103.8574,16.071455,86.31101,118.04321
1004,ANAMBRA,2118,97.712006,24.473425,24.53868,16.445818,80.031746,1.8801854,2.5662546,0.8035614,32.45864,13.407149,0.82100993,0.8928484,7.2374525,0.19725336,2098.6787,16.074472,86.34436,118.09768
1004,ANAMBRA,2119,97.727066,24.476522,24.543205,16.43765,79.9992,1.8846678,2.5711925,0.80313486,32.471798,13.395484,0.8212919,0.89224255,7.2122073,0.19749731,2092.1833,16.083559,86.394844,118.152855
1004,ANAMBRA,2120,97.73897,24.477741,24.545723,16.428009,79.96487,1.8890792,2.5756073,0.8027174,32.486526,13.382217,0.8218014,0.89150923,7.180842,0.19791165,2083.4731,16.09263,86.446434,118.21024
1004,ANAMBRA,2121,97.73216,24.470469,24.54135,16.407501,79.90179,1.8992716,2.585758,0.80105215,32.49464,13.351781,0.82243776,0.8888594,7.096899,0.1988658,2059.4282,16.126028,86.58635,118.27257
1004,ANAMBRA,2122,97.72154,24.461393,24.535828,16.38411,79.8307,1.9122678,2.5989718,0.7986945,32.49685,13.315508,0.8230415,0.8853538,6.9915457,0.20001663,2029.0187,16.170841,86.76368,118.33495
1004,ANAMBRA,2123,97.72414,24.446718,24.528322,16.387613,79.891975,1.9114876,2.5993307,0.7971437,32.45205,13.310391,0.82431495,0.8817729,6.8476954,0.20066868,1994.0076,16.199408,86.85375,118.36324
1004,ANAMBRA,2124,97.732956,24.42464,24.517256,16.410423,80.058205,1.9044948,2.5946822,0.7949493,32.355293,13.324055,0.82615453,0.8765967,6.6308746,0.20132682,1942.1484,16.232534,86.933716,118.36288
1004,ANAMBRA,2125,97.72908,24.395823,24.500624,16.425844,80.20558,1.8994662,2.5918217,0.79249895,32.25942,13.32793,0.8281468,0.87063676,6.391663,0.20231731,1883.9482,16.276926,87.055016,118.36917
1004,ANAMBRA,2126,97.728584,24.369013,24.485548,16.44293,80.356636,1.8947321,2.5892594,0.7899635,32.163086,13.333805,0.83011717,0.8648216,6.156171,0.20329098,1826.2142,16.319456,87.170715,118.37391
1004,ANAMBRA,2127,97.72716,24.341322,24.469873,16.460209,80.50989,1.8890291,2.5857544,0.7876085,32.066505,13.340217,0.83210474,0.85908234,5.9211087,0.2042104,1769.2651,16.361029,87.28168,118.378456
1004,ANAMBRA,2128,97.72551,24.31513,24.4555,16.476624,80.65609,1.8851886,2.584453,0.7849352,31.96912,13.344999,0.83389366,0.8532081,5.684146,0.2050552,1711.6431,16.405481,87.40649,118.382416
1004,ANAMBRA,2129,97.72137,24.286718,24.439083,16.492361,80.80433,1.8803325,2.5817094,0.7824249,31.8727,13.349077,0.8359033,0.8473315,5.443711,0.20603329,1652.9532,16.449282,87.52753,118.38746
1004,ANAMBRA,2130,97.74838,24.26857,24.432367,16.526533,81.01147,1.8698423,2.5741313,0.7798043,31.773735,13.361843,0.8381701,0.8419962,5.2457995,0.20718755,1594.421,16.471577,87.56846,118.35279
1004,ANAMBRA,2131,97.83957,24.2723,24.445639,16.59759,81.334526,1.8482633,2.5566437,0.7770153,31.672243,13.393185,0.8410072,0.83789575,5.137073,0.20873347,1537.3271,16.44877,87.44134,118.24164
1004,ANAMBRA,2132,97.87591,24.291088,24.47166,16.603851,81.30094,1.844066,2.5682034,0.7706071,31.720324,13.358091,0.83615667,0.82901806,5.011322,0.2098951,1474.2898,16.515347,87.689644,118.21124
1004,ANAMBRA,2133,97.85957,24.324976,24.50918,16.54829,80.92692,1.8547672,2.6045535,0.76202214,31.915533,13.2691,0.8242558,0.8171593,4.89582,0.21024789,1418.5868,16.654392,88.25115,118.27241
1004,ANAMBRA,2134,97.836555,24.355074,24.541525,16.48526,80.534225,1.8707216,2.6433153,0.7540753,32.107616,13.176664,0.8134535,0.8063034,4.7938814,0.21080716,1368.943,16.791594,88.80721,118.352684
1004,ANAMBRA,2135,97.835785,24.381807,24.570816,16.447792,80.27494,1.8787438,2.669918,0.74805975,32.247017,13.115789,0.8052749,0.79798716,4.7131705,0.21109773,1329.244,16.889421,89.20228,118.408455
1004,ANAMBRA,2136,97.820206,24.410643,24.60194,16.393145,79.92682,1.8922386,2.7047763,0.7408649,32.42121,13.033984,0.7955206,0.7881452,4.6189356,0.21158564,1283.172,17.013506,89.7042,118.48133
1004,ANAMBRA,2137,97.82104,24.43153,24.624514,16.35632,79.69482,1.9025147,2.7288508,0.7362377,32.538284,12.97971,0.7894355,0.7818381,4.559166,0.21209686,1253.4788,17.096495,90.03695,118.550545
1004,ANAMBRA,2138,97.86461,24.44469,24.639744,16.368822,79.72158,1.8973095,2.7285402,0.7354605,32.549618,12.98663,0.7882751,0.78046,4.5554113,0.2119736,1246.5867,17.093065,90.027306,118.56997
1004,ANAMBRA,2139,97.92368,24.45557,24.653166,16.39897,79.84505,1.8874087,2.7202902,0.73596096,32.525105,13.016712,0.7891997,0.7808765,4.549179,0.21186605,1243.6356,17.07353,89.93781,118.580055
1004,ANAMBRA,2140,97.98078,24.465567,24.665815,16.427025,79.96174,1.877876,2.712093,0.73643696,32.501835,13.044571,0.79007655,0.78123844,4.543662,0.21179341,1240.878,17.055876,89.85375,118.591995
1004,ANAMBRA,2141,98.011215,24.473322,24.67428,16.426065,79.96253,1.8763915,2.709207,0.735958,32.516857,13.046242,0.7894108,0.78088945,4.5447073,0.21200639,1238.035,17.060823,89.865074,118.63614
1004,ANAMBRA,2142,98.040375,24.479895,24.681883,16.423706,79.95774,1.8759909,2.70763,0.73558265,32.53082,13.045122,0.7889752,0.78055507,4.5452976,0.21227847,1235.6989,17.067709,89.882515,118.68298
1004,ANAMBRA,2143,98.06778,24.487452,24.689949,16.419214,79.940926,1.8767792,2.7074409,0.73507124,32.550106,13.042398,0.78837526,0.78015494,4.5460987,0.212564,1233.062,17.075884,89.90996,118.73354
1004,ANAMBRA,2144,98.096115,24.494623,24.69787,16.41696,79.935036,1.8766669,2.7062404,0.7346481,32.565147,13.041157,0.7878883,0.77985793,4.5467424,0.2127848,1230.7697,17.082163,89.92953,118.77915
1004,ANAMBRA,2145,98.12227,24.503853,24.706919,16.417336,79.93528,1.8769568,2.7058465,0.7341098,32.58103,13.041374,0.78724,0.7798091,4.5479527,0.21275446,1228.9083,17.08447,89.951775,118.81603
